step,date_main,price_main,action_main,action_name_main,prob_hold_main,prob_buy_main,prob_sell_main,confidence_main,value_estimate_main,portfolio_value_main,cash_main,position_value_main,position_quantity_main,rsi_14_main,macd_main,sma_20_main,sma_50_main,bb_position_main,date_other,price_other,action_other,action_name_other,prob_hold_other,prob_buy_other,prob_sell_other,confidence_other,value_estimate_other,portfolio_value_other,cash_other,position_value_other,position_quantity_other,rsi_14_other,macd_other,sma_20_other,sma_50_other,bb_position_other,disagreement,price_change_next_5d,main_was_right
102,2024-11-30,96449.0546875,1,BUY,0.34634843,0.40214688,0.25150472,0.40214688,0.0010958239436149597,122421.43128792019,64988.849160920676,57432.582126999514,0.5892846746216707,62.04190873118796,5191.3633547187055,93354.741796875,79062.81078125,0.7047936556830023,2024-11-30,96449.0546875,1,BUY,0.23012161,0.69979036,0.070088066,0.69979036,-0.3273887634277344,115576.30486240657,71212.47450890888,44363.830353497695,0.4551932782165803,62.04190873118796,5191.3633547187055,93354.741796875,79062.81078125,0.7047936556830023,False,0.0014983622749671355,True
103,2024-12-01,97279.7890625,1,BUY,0.35431176,0.3971165,0.24857168,0.3971165,-0.003457769751548767,121824.79897001183,64988.849160920676,56835.94980909116,0.5892846746216707,65.12391340144052,5022.601510732202,93783.65703125,79744.54609375,0.7357436693532895,2024-12-01,97279.7890625,1,BUY,0.24570225,0.6868571,0.06744057,0.6868571,-0.2864682674407959,115115.43589300223,71212.47450890888,43902.96138409335,0.4551932782165803,65.12391340144052,5022.601510732202,93783.65703125,79744.54609375,0.7357436693532895,False,0.02714769327165456,True
104,2024-12-02,95865.3046875,1,BUY,0.3771991,0.38052586,0.242275,0.38052586,-0.1342751681804657,122314.33800588074,64988.849160920676,57325.48884496007,0.5892846746216707,60.52140244390215,4720.30670834129,94179.131640625,80404.8246875,0.6215784528072792,2024-12-02,95865.3046875,1,BUY,0.22544602,0.72702366,0.047530286,0.72702366,-0.39139237999916077,115493.5805964857,71212.47450890888,44281.10608757681,0.4551932782165803,60.52140244390215,4720.30670834129,94179.131640625,80404.8246875,0.6215784528072792,False,0.04233055184279966,True
105,2024-12-03,96002.1640625,0,HOLD,0.3835875,0.3710902,0.24532229,0.3835875,-0.16586333513259888,121480.80404120142,64988.849160920676,56491.954880280755,0.5892846746216707,57.74089799124663,4440.590939136542,94450.031640625,81003.94546875,0.6147278367340481,2024-12-03,96002.1640625,1,BUY,0.23625323,0.7193239,0.0444229,0.7193239,-0.2792976498603821,114849.71681684331,71212.47450890888,43637.24230793442,0.4551932782165803,57.74089799124663,4440.590939136542,94450.031640625,81003.94546875,0.6147278367340481,True,0.054518058145987425,True
106,2024-12-04,98768.53125,1,BUY,0.3784944,0.3841813,0.23732427,0.3841813,0.06199292093515396,121561.45317346723,64988.849160920676,56572.60401254656,0.5892846746216707,59.0755887909834,4391.514246720995,95025.93671875,81638.49390625,0.806094266142782,2024-12-04,98768.53125,1,BUY,0.26258022,0.68738407,0.050035752,0.68738407,-0.019944876432418823,114912.01428440423,71212.47450890888,43699.539775495345,0.4551932782165803,59.0755887909834,4391.514246720995,95025.93671875,81638.49390625,0.806094266142782,False,-0.013524677172922939,False
107,2024-12-05,96593.5703125,1,BUY,0.37016377,0.38203567,0.24780051,0.38203567,-0.1326902210712433,123191.63096143724,64988.849160920676,58202.78180051656,0.5892846746216707,45.73603685762015,4129.516942871545,95302.31484375,82218.1109375,0.6102888880680778,2024-12-05,96593.5703125,1,BUY,0.2553,0.7014286,0.043271456,0.7014286,-0.05411462485790253,116171.24603323314,71212.47450890888,44958.77152432426,0.4551932782165803,45.73603685762015,4129.516942871545,95302.31484375,82218.1109375,0.6102888880680778,False,0.0008474619452947252,True
108,2024-12-06,99920.7109375,1,BUY,0.36514837,0.39542323,0.23942843,0.39542323,0.06516627222299576,121909.9598130677,64988.849160920676,56921.11065214703,0.5892846746216707,51.82819458241653,4142.601305178978,95770.4265625,82868.5284375,0.8606949202633468,2024-12-06,99920.7109375,1,BUY,0.25167,0.6969294,0.051400602,0.6969294,0.048458561301231384,115181.21843409952,71212.47450890888,43968.743925190625,0.4551932782165803,51.82819458241653,4142.601305178978,95770.4265625,82868.5284375,0.8606949202633468,False,0.012533140534631615,True
109,2024-12-07,99923.3359375,1,BUY,0.34792912,0.41661075,0.23546018,0.41661075,0.036270543932914734,123870.59279369138,64988.849160920676,58881.7436327707,0.5892846746216707,54.465921650018196,4105.852856215541,96274.30078125,83498.619375,0.8431428289541374,2024-12-07,99923.3359375,1,BUY,0.23975772,0.7027856,0.057456702,0.7027856,-0.21924513578414917,116695.71048228082,71212.47450890888,45483.235973371935,0.4551932782165803,54.465921650018196,4105.852856215541,96274.30078125,83498.619375,0.8431428289541374,False,0.0011975587221673134,True
110,2024-12-08,101236.015625,1,BUY,0.34897822,0.41704673,0.23397502,0.41704673,0.04967550188302994,123872.13966596226,64988.849160920676,58883.29050504158,0.5892846746216707,56.41791072646203,4134.986179179061,96808.96953125,84156.085,0.9397737376708741,2024-12-08,101236.015625,1,BUY,0.25697803,0.68369955,0.059322406,0.68369955,-0.0932627022266388,116696.90536463613,71212.47450890888,45484.43085572725,0.4551932782165803,56.41791072646203,4134.986179179061,96808.96953125,84156.085,0.9397737376708741,False,0.0022051656826058696,True
111,2024-12-09,97432.71875,1,BUY,0.37727767,0.37958866,0.2431337,0.37958866,-0.21994173526763916,124645.68168849318,64988.849160920676,59656.83252757249,0.5892846746216707,59.02362153450437,3807.2921808834653,97063.416015625,84724.7053125,0.5403459443106627,2024-12-09,97432.71875,1,BUY,0.23724292,0.7214657,0.041291356,0.7214657,-0.31441730260849,117294.42833483758,71212.47450890888,46081.95382592869,0.4551932782165803,59.02362153450437,3807.2921808834653,97063.416015625,84724.7053125,0.5403459443106627,False,0.04044072720694758,True
112,2024-12-10,96675.4296875,0,HOLD,0.3902019,0.35934442,0.25045368,0.3902019,-0.3038056194782257,122404.45712701918,64988.849160920676,57415.6079660985,0.5892846746216707,59.92185924748208,3446.75340024296,97180.212890625,85310.856875,0.44263590230034594,2024-12-10,96675.4296875,1,BUY,0.2215117,0.73629683,0.04219142,0.73629683,-0.3601170778274536,115563.19316227545,71212.47450890888,44350.718653366566,0.4551932782165803,59.92185924748208,3446.75340024296,97180.212890625,85310.856875,0.44263590230034594,True,0.07885422024646749,True
113,2024-12-11,101173.03125,1,BUY,0.3790927,0.38375747,0.23714979,0.38375747,0.06939402967691422,121958.19828822932,64988.849160920676,56969.34912730864,0.5892846746216707,60.78527258143807,3483.783786205604,97313.628125,85987.089375,0.9089079780226612,2024-12-11,101173.03125,1,BUY,0.26479152,0.6835551,0.051653374,0.6835551,0.09382271766662598,115218.48027135851,71212.47450890888,44006.00576244963,0.4551932782165803,60.78527258143807,3483.783786205604,97313.628125,85987.089375,0.9089079780226612,False,0.04800377570974468,True
114,2024-12-12,100043.0,1,BUY,0.36733657,0.3907234,0.24194005,0.3907234,-0.033832356333732605,124608.56596156504,64988.849160920676,59619.71680064437,0.5892846746216707,58.78964338935886,3382.950014111295,97365.894921875,86659.30546875,0.7777210470220884,2024-12-12,100043.0,1,BUY,0.24737898,0.7016771,0.050943896,0.7016771,-0.14167937636375427,117265.75827070492,71212.47450890888,46053.283761796025,0.4551932782165803,58.78964338935886,3382.950014111295,97365.894921875,86659.30546875,0.7777210470220884,False,0.060949807207900664,True
115,2024-12-13,101459.2578125,1,BUY,0.36543706,0.39149076,0.2430722,0.39149076,0.10985130816698074,123942.65586409648,64988.849160920676,58953.8067031758,0.5892846746216707,58.131162607997595,3378.374889802537,97549.99375,87325.26953125,0.8791338638207087,2024-12-13,101459.2578125,1,BUY,0.24162838,0.70507264,0.053299002,0.70507264,-0.018780186772346497,116751.37564153023,71212.47450890888,45538.901132621344,0.4551932782165803,58.131162607997595,3378.374889802537,97549.99375,87325.26953125,0.8791338638207087,False,-0.01397328130095321,False
116,2024-12-14,101372.96875,1,BUY,0.3563155,0.40345308,0.2402314,0.40345308,0.04440895467996597,124777.23488831593,64988.849160920676,59788.38572739526,0.5892846746216707,60.40705444796596,3329.4069339788402,97717.951171875,88019.880625,0.8365162280166315,2024-12-14,101372.96875,1,BUY,0.24030696,0.6976647,0.06202836,0.6976647,-0.14796073734760284,117396.04667800193,71212.47450890888,46183.57216909306,0.4551932782165803,60.40705444796596,3329.4069339788402,97717.951171875,88019.880625,0.8365162280166315,False,-0.03829438629319026,False
117,2024-12-15,104298.6953125,1,BUY,0.3550251,0.41247892,0.23249592,0.41247892,0.11693999916315079,124726.38606619721,64988.849160920676,59737.53690527654,0.5892846746216707,63.62809241898109,3486.4910597981216,98277.77109375,88765.560625,1.0256126592257315,2024-12-15,104298.6953125,1,BUY,0.2638972,0.6705754,0.065527365,0.6705754,-0.022734031081199646,117356.76847676834,71212.47450890888,46144.29396785945,0.4551932782165803,63.62809241898109,3486.4910597981216,98277.77109375,88765.560625,1.0256126592257315,False,-0.06273103997510754,False
118,2024-12-16,106029.71875,1,BUY,0.3623012,0.40242493,0.23527384,0.40242493,0.13493523001670837,126450.471891612,64988.849160920676,61461.62273069133,0.5892846746216707,69.49584967047011,3707.917916240025,98979.991015625,89527.5690625,1.0954395658495717,2024-12-16,106029.71875,1,BUY,0.2949004,0.63760394,0.06749564,0.63760394,0.11813339591026306,118688.53954191803,71212.47450890888,47476.06503300915,0.4551932782165803,69.49584967047011,3707.917916240025,98979.991015625,89527.5690625,1.0954395658495717,False,-0.08304268172455187,False
119,2024-12-17,106140.6015625,1,BUY,0.36196935,0.40664834,0.23138233,0.40664834,0.060143254697322845,127470.53747474168,64988.849160920676,62481.688313821,0.5892846746216707,69.46542237080601,3847.990373808585,99488.89453125,90252.2259375,1.008187904300269,2024-12-17,106140.6015625,1,BUY,0.2833918,0.64941967,0.06718852,0.64941967,-0.04543595016002655,119476.4897751034,71212.47450890888,48264.01526619451,0.4551932782165803,69.46542237080601,3847.990373808585,99488.89453125,90252.2259375,1.008187904300269,False,-0.10397212659475785,False
120,2024-12-18,100041.5390625,0,HOLD,0.3921237,0.36484176,0.2430346,0.3921237,-0.22543865442276,127535.87901682688,64988.849160920676,62547.0298559062,0.5892846746216707,52.16683160535567,3427.347109808936,99708.348046875,90798.646875,0.5264758041880129,2024-12-18,100041.5390625,1,BUY,0.20409936,0.7538101,0.04209052,0.7538101,-0.3332740068435669,119526.96288602313,71212.47450890888,48314.488377114256,0.4551932782165803,52.16683160535567,3427.347109808936,99708.348046875,90798.646875,0.5264758041880129,True,-0.053530732585534535,True
121,2024-12-19,97490.953125,1,BUY,0.3746011,0.38091335,0.24448556,0.38091335,-0.3886832892894745,123941.79495601714,64988.849160920676,58952.94579509647,0.5892846746216707,51.508181456031586,2855.259667389735,99709.81953125,91301.67515625,0.323624268280885,2024-12-19,97490.953125,1,BUY,0.19765103,0.7621758,0.040173177,0.7621758,-0.33635398745536804,116750.71063260033,71212.47450890888,45538.236123691444,0.4551932782165803,51.508181456031586,2855.259667389735,99709.81953125,91301.67515625,0.323624268280885,False,0.012156416436717388,True
122,2024-12-20,97755.9296875,0,HOLD,0.39098918,0.3807846,0.22822618,0.39098918,-0.35368379950523376,122438.77375174285,64988.849160920676,57449.92459082217,0.5892846746216707,45.94432959632985,2395.6421699970088,99775.16328125,91852.49,0.336462651242849,2024-12-20,97755.9296875,1,BUY,0.20121309,0.75707686,0.04171004,0.75707686,-0.3206178545951843,115589.70105833659,71212.47450890888,44377.22654942771,0.4551932782165803,45.94432959632985,2395.6421699970088,99775.16328125,91852.49,0.336462651242849,True,0.015786925968924947,True
123,2024-12-21,97224.7265625,1,BUY,0.3718078,0.3852835,0.24290864,0.3852835,-0.3976328670978546,122594.92037915802,64988.849160920676,57606.07121823735,0.5892846746216707,45.04240241302223,1965.8670475953404,99772.41015625,92407.33515625,0.2938216458078855,2024-12-21,97224.7265625,1,BUY,0.19236392,0.7645926,0.043043528,0.7645926,-0.39345940947532654,115710.31660847153,71212.47450890888,44497.84209956265,0.4551932782165803,45.04240241302223,1965.8670475953404,99772.41015625,92407.33515625,0.2938216458078855,False,-0.014700076698917153,False
124,2024-12-22,95104.9375,1,BUY,0.37071416,0.3855526,0.24373329,0.3855526,-0.48288482427597046,122281.89051848439,64988.849160920676,57293.041357563714,0.5892846746216707,39.06102857091881,1437.645621382122,99734.391796875,92923.6484375,0.13187976623658265,2024-12-22,95104.9375,1,BUY,0.18472962,0.7646515,0.050618924,0.7646515,-0.3129928708076477,115468.51651660388,71212.47450890888,44256.042007695,0.4551932782165803,39.06102857091881,1437.645621382122,99734.391796875,92923.6484375,0.13187976623658265,False,-0.009884640584512216,False
125,2024-12-23,94686.2421875,1,BUY,0.36534807,0.39622322,0.23842867,0.39622322,-0.5486457347869873,121032.7313105225,64988.849160920676,56043.88214960183,0.5892846746216707,44.42666015609518,974.0133038773929,99668.595703125,93442.5509375,0.11538671296028505,2024-12-23,94686.2421875,1,BUY,0.17303516,0.7784845,0.048480313,0.7784845,-0.3395233452320099,114503.60278411687,71212.47450890888,43291.12827520798,0.4551932782165803,44.42666015609518,974.0133038773929,99668.595703125,93442.5509375,0.11538671296028505,False,0.005044951504718842,True
126,2024-12-24,98676.09375,1,BUY,0.36793968,0.39009276,0.2419675,0.39009276,-0.2434171736240387,120786.00057953032,64988.849160920676,55797.15141860965,0.5892846746216707,53.58902437007601,917.9475010873139,99663.973828125,94059.84265625,0.42377386721869725,2024-12-24,98676.09375,1,BUY,0.21221742,0.7402448,0.047537833,0.7402448,-0.356716513633728,114313.01549224608,71212.47450890888,43100.54098333719,0.4551932782165803,53.58902437007601,917.9475010873139,99663.973828125,94059.84265625,0.42377386721869725,False,-0.05214907676156366,False
127,2024-12-25,99299.1953125,1,BUY,0.37236676,0.39135912,0.23627411,0.39135912,-0.20360389351844788,123137.15895932689,64988.849160920676,58148.30979840622,0.5892846746216707,46.09576462629371,913.2664696866996,99799.255078125,94658.6353125,0.46044491642631746,2024-12-25,99299.1953125,1,BUY,0.19918089,0.75434417,0.046474922,0.75434417,-0.40303388237953186,116129.169104578,71212.47450890888,44916.69459566911,0.4551932782165803,46.09576462629371,913.2664696866996,99799.255078125,94658.6353125,0.46044491642631746,False,,False
128,2024-12-26,95795.515625,1,BUY,0.3741152,0.37897065,0.24691413,0.37897065,-0.5052554607391357,123504.34316084097,64988.849160920676,58515.49399992029,0.5892846746216707,41.94671373519332,619.69558431943,99592.9953125,95061.7640625,0.21094268574340622,2024-12-26,95795.515625,1,BUY,0.18936844,0.76528627,0.045345277,0.76528627,-0.3683018088340759,116412.80074747425,71212.47450890888,45200.32623856536,0.4551932782165803,41.94671373519332,619.69558431943,99592.9953125,95061.7640625,0.21094268574340622,False,,False
129,2024-12-27,94164.859375,1,BUY,0.3767256,0.389727,0.23354736,0.389727,-0.49424758553504944,121439.67841621397,64988.849160920676,56450.82925529329,0.5892846746216707,36.28125856794126,252.54700650380983,99305.071484375,95426.9640625,0.13276438124025394,2024-12-27,94164.859375,1,BUY,0.17875324,0.7701494,0.051097356,0.7701494,-0.25035589933395386,114817.94930470028,71212.47450890888,43605.474795791386,0.4551932782165803,36.28125856794126,252.54700650380983,99305.071484375,95426.9640625,0.13276438124025394,False,,False
130,2024-12-28,95163.9296875,1,BUY,0.36134407,0.41467375,0.2239822,0.41467375,-0.37225016951560974,120478.75767851292,64988.849160920676,55489.90851759225,0.5892846746216707,38.71014207409945,41.71487495020847,99001.4671875,95799.333125,0.23240921483252458,2024-12-28,95163.9296875,1,BUY,0.18882367,0.76065326,0.050523102,0.76065326,-0.32060033082962036,114075.68554061842,71212.47450890888,42863.211031709536,0.4551932782165803,38.71014207409945,41.71487495020847,99001.4671875,95799.333125,0.23240921483252458,False,,False
131,2024-12-29,93530.2265625,1,BUY,0.3675114,0.40404436,0.22844426,0.40404436,-0.4004436433315277,121067.49450253867,64988.849160920676,56078.64534161799,0.5892846746216707,29.45441276602341,-254.26627370230563,98806.342578125,96134.3603125,0.1507036458737568,2024-12-29,93530.2265625,1,BUY,0.18225679,0.7665189,0.05122431,0.7665189,-0.19129779934883118,114530.45563133416,71212.47450890888,43317.98112242527,0.4551932782165803,29.45441276602341,-254.26627370230563,98806.342578125,96134.3603125,0.1507036458737568,False,,False
